order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
23434,2187,2024-04-10,83,3,134.58,403.74,Completed,2024-04-13
23435,6072,2023-11-20,237,1,84.86,84.86,Completed,2023-11-23
23436,4552,2024-09-11,25,3,57.67,173.01,Completed,2024-09-13
23437,9388,2023-07-05,12,2,106.26,212.52,Completed,2023-07-06
23438,9841,2023-03-01,474,6,66.52,399.12,Completed,2023-03-06
23439,7246,2026-06-10,65,5,355.92,1779.60,Completed,2026-06-13
23440,6481,2023-12-07,107,5,192.24,961.20,Cancelled,
23441,2796,2025-07-19,289,1,16.76,16.76,Completed,2025-07-21
23442,9732,2023-08-30,279,3,107.23,321.69,Completed,2023-09-04
23443,1020,2024-10-17,47,1,278.12,278.12,Completed,2024-10-18
23444,3129,2026-09-08,23,3,184.15,552.45,Completed,2026-09-13
23445,8762,2025-07-08,107,3,192.24,576.72,Completed,2025-07-12
23446,9349,2023-11-16,225,4,128.85,515.40,Pending,
23447,9490,2026-07-18,218,1,411.00,411.00,Completed,2026-07-22
23448,2486,2024-01-20,166,3,218.05,654.15,Completed,2024-01-21
23449,3138,2025-10-23,404,3,246.61,739.83,Completed,2025-10-27
23450,9691,2026-09-12,491,5,114.12,570.60,Completed,2026-09-14
23451,1101,2025-07-01,283,4,229.96,919.84,Completed,2025-07-06
23452,5581,2026-07-06,436,1,315.22,315.22,Cancelled,
23453,2751,2024-11-27,24,5,311.77,1558.85,Completed,2024-11-29
23454,580,2025-03-01,492,3,244.77,734.31,Pending,
23455,2577,2025-04-20,84,2,223.42,446.84,Completed,2025-04-23
23456,1628,2024-10-07,465,2,140.00,280.00,Completed,2024-10-12
23457,6736,2024-06-03,268,5,213.52,1067.60,Completed,2024-06-08
23458,4871,2024-10-25,480,4,249.35,997.40,Pending,
23459,2280,2024-10-02,490,1,260.87,260.87,Cancelled,
23460,9949,2025-12-24,7,4,294.56,1178.24,Completed,2025-12-24
23461,5607,2023-04-25,285,5,233.71,1168.55,Completed,2023-04-29
23462,1803,2026-01-16,189,3,72.49,217.47,Pending,
23463,9608,2024-11-10,127,6,147.93,887.58,Completed,2024-11-10
23464,7016,2026-08-01,304,2,148.01,296.02,Completed,2026-08-05
23465,275,2023-09-21,453,6,144.11,864.66,Completed,2023-09-22
23466,8255,2023-07-26,133,6,253.39,1520.34,Completed,2023-07-26
23467,3085,2023-05-24,489,4,59.59,238.36,Completed,2023-05-25
23468,7186,2023-09-28,260,5,115.30,576.50,Completed,2023-10-02
23469,1831,2023-08-21,496,6,239.66,1437.96,Completed,2023-08-21
23470,1698,2025-10-22,427,4,90.05,360.20,Pending,
23471,9268,2024-07-06,412,6,368.90,2213.40,Completed,2024-07-09
23472,21,2024-03-07,96,4,132.83,531.32,Completed,2024-03-12
23473,9766,2024-04-24,43,1,49.88,49.88,Completed,2024-04-24
23474,2526,2025-07-29,128,1,223.21,223.21,Completed,2025-07-31
23475,156,2025-11-27,178,3,211.58,634.74,Completed,2025-11-28
23476,8124,2025-12-18,285,4,233.71,934.84,Completed,2025-12-21
23477,1004,2024-08-18,264,5,70.45,352.25,Completed,2024-08-19
23478,7051,2024-02-17,469,6,195.02,1170.12,Completed,2024-02-22
23479,4649,2026-01-06,229,1,264.44,264.44,Pending,
23480,5609,2023-11-04,27,4,160.74,642.96,Completed,2023-11-08
23481,6137,2024-12-17,217,1,59.82,59.82,Completed,2024-12-22
23482,5070,2023-03-23,373,5,187.15,935.75,Completed,2023-03-25
23483,8853,2025-03-27,381,4,178.04,712.16,Completed,2025-03-27
23484,5643,2023-01-28,318,1,220.04,220.04,Completed,2023-02-01
23485,6412,2024-02-02,344,1,321.50,321.50,Cancelled,
23486,1591,2023-09-24,56,4,232.30,929.20,Cancelled,
23487,3169,2023-04-19,271,5,347.41,1737.05,Completed,2023-04-23
23488,4348,2026-04-26,488,4,103.08,412.32,Completed,2026-04-28
23489,5550,2024-10-01,158,1,206.98,206.98,Pending,
23490,7373,2024-06-24,232,3,160.52,481.56,Completed,2024-06-24
23491,3737,2023-06-12,389,2,149.06,298.12,Completed,2023-06-16
23492,1718,2026-06-24,163,3,348.72,1046.16,Completed,2026-06-28
23493,9288,2024-02-05,238,2,296.66,593.32,Completed,2024-02-05
23494,7740,2023-06-01,414,5,315.01,1575.05,Completed,2023-06-05
23495,4507,2025-04-23,248,5,227.26,1136.30,Pending,
23496,4935,2026-05-10,138,3,170.13,510.39,Completed,2026-05-11
23497,5413,2024-03-13,338,1,218.51,218.51,Completed,2024-03-15
23498,3264,2025-07-16,58,4,67.19,268.76,Completed,2025-07-19
23499,7746,2025-06-14,226,6,289.20,1735.20,Completed,2025-06-19
23500,3450,2026-09-08,452,2,257.83,515.66,Cancelled,
23501,4550,2025-01-12,155,4,237.70,950.80,Completed,2025-01-14
23502,656,2024-02-06,224,4,198.53,794.12,Completed,2024-02-09
23503,4872,2024-11-12,89,6,252.06,1512.36,Completed,2024-11-16
23504,7106,2023-08-29,148,5,59.88,299.40,Completed,2023-08-31
23505,5101,2024-01-29,202,1,249.27,249.27,Completed,2024-01-29
23506,9654,2025-09-23,276,3,39.07,117.21,Completed,2025-09-27
23507,4563,2025-05-14,201,4,238.37,953.48,Completed,2025-05-15
23508,6794,2026-08-23,388,1,251.57,251.57,Pending,
23509,9190,2025-04-17,180,3,292.91,878.73,Cancelled,
23510,4406,2024-06-21,344,1,321.50,321.50,Completed,2024-06-26
23511,4695,2026-01-29,390,6,297.34,1784.04,Completed,2026-02-01
23512,5509,2025-11-14,319,1,136.36,136.36,Completed,2025-11-16
23513,1693,2026-03-04,218,4,411.00,1644.00,Completed,2026-03-09
23514,2879,2024-05-10,350,1,215.98,215.98,Completed,2024-05-15
23515,5977,2024-08-21,342,6,191.64,1149.84,Pending,
23516,9304,2025-05-12,481,3,205.79,617.37,Completed,2025-05-17
23517,8167,2024-12-29,356,5,105.25,526.25,Completed,2024-12-29
23518,395,2024-02-29,299,6,190.52,1143.12,Completed,2024-03-02
23519,510,2024-05-22,421,2,47.91,95.82,Completed,2024-05-23
23520,794,2026-04-11,158,6,206.98,1241.88,Completed,2026-04-11
23521,9418,2023-09-14,243,5,117.92,589.60,Pending,
23522,9804,2026-03-15,391,6,197.06,1182.36,Completed,2026-03-15
23523,2313,2026-06-21,374,3,176.35,529.05,Completed,2026-06-23
23524,9462,2024-03-11,41,1,84.84,84.84,Cancelled,
23525,5556,2025-07-18,81,4,80.06,320.24,Completed,2025-07-19
23526,6587,2024-07-06,264,4,70.45,281.80,Completed,2024-07-09
23527,308,2025-08-08,448,5,306.05,1530.25,Cancelled,
23528,9207,2023-05-29,334,5,53.27,266.35,Completed,2023-05-29
23529,1023,2026-01-23,349,4,147.82,591.28,Completed,2026-01-24
23530,8742,2025-03-01,433,4,24.14,96.56,Completed,2025-03-05
23531,1402,2024-11-30,262,6,180.53,1083.18,Completed,2024-12-02
23532,4990,2024-11-04,266,4,37.47,149.88,Completed,2024-11-05
23533,1164,2026-01-15,143,4,66.35,265.40,Completed,2026-01-19
23534,97,2026-03-24,405,2,142.13,284.26,Completed,2026-03-24
23535,3812,2024-06-04,281,5,73.64,368.20,Completed,2024-06-05
23536,8911,2025-05-29,94,5,95.06,475.30,Completed,2025-05-29
23537,7446,2024-05-17,137,1,244.17,244.17,Pending,
23538,4655,2026-01-26,418,4,35.58,142.32,Cancelled,
23539,1151,2026-04-19,176,6,231.39,1388.34,Completed,2026-04-22
23540,781,2026-04-20,309,1,64.81,64.81,Completed,2026-04-22
23541,6112,2025-04-02,411,1,289.79,289.79,Completed,2025-04-05
23542,6813,2024-11-13,296,5,220.15,1100.75,Completed,2024-11-14
23543,8734,2024-01-20,208,5,259.94,1299.70,Completed,2024-01-25
23544,6953,2024-01-13,15,4,31.27,125.08,Completed,2024-01-14
23545,4281,2025-01-30,191,3,53.59,160.77,Completed,2025-02-03
23546,7226,2025-01-01,17,4,330.84,1323.36,Completed,2025-01-06
23547,837,2024-08-22,489,3,59.59,178.77,Cancelled,
23548,7861,2023-06-19,125,4,194.47,777.88,Completed,2023-06-20
23549,605,2024-08-22,163,1,348.72,348.72,Cancelled,
23550,5986,2024-10-09,415,1,255.44,255.44,Completed,2024-10-13
23551,8695,2026-04-16,300,5,284.21,1421.05,Completed,2026-04-19
23552,368,2023-12-24,54,4,38.88,155.52,Completed,2023-12-27
23553,7260,2025-09-12,63,5,126.07,630.35,Completed,2025-09-13
23554,7217,2024-09-29,365,1,31.16,31.16,Completed,2024-10-04
23555,3419,2023-06-05,178,1,211.58,211.58,Completed,2023-06-10
23556,9014,2023-11-27,490,1,260.87,260.87,Completed,2023-12-02
23557,7558,2023-08-22,44,3,111.85,335.55,Completed,2023-08-23
23558,8275,2023-02-20,404,2,246.61,493.22,Completed,2023-02-20
23559,3762,2023-01-22,475,5,257.21,1286.05,Completed,2023-01-27
23560,4149,2023-10-04,96,3,132.83,398.49,Cancelled,
23561,252,2025-10-02,93,1,15.12,15.12,Completed,2025-10-04
23562,2442,2024-07-31,160,2,50.35,100.70,Completed,2024-07-31
23563,5397,2026-04-27,99,5,68.28,341.40,Pending,
23564,2051,2023-10-18,335,1,245.65,245.65,Completed,2023-10-20
23565,3905,2025-03-30,153,2,215.43,430.86,Completed,2025-04-01
23566,9879,2023-03-16,259,6,73.71,442.26,Completed,2023-03-17
23567,673,2026-03-03,31,2,87.47,174.94,Completed,2026-03-08
23568,7151,2024-02-10,245,5,73.73,368.65,Completed,2024-02-12
23569,7252,2025-04-26,219,3,21.20,63.60,Completed,2025-04-27
23570,6712,2023-09-15,474,1,66.52,66.52,Completed,2023-09-15
23571,2110,2025-12-08,5,5,262.94,1314.70,Completed,2025-12-13
23572,4086,2025-06-07,114,4,185.35,741.40,Completed,2025-06-08
23573,508,2025-01-10,280,4,317.28,1269.12,Completed,2025-01-12
23574,7709,2024-06-25,13,4,45.82,183.28,Completed,2024-06-27
23575,3768,2026-07-05,245,6,73.73,442.38,Completed,2026-07-05
23576,6756,2025-05-06,487,6,42.18,253.08,Completed,2025-05-10
23577,7324,2023-12-22,462,5,95.80,479.00,Completed,2023-12-25
23578,3959,2026-01-10,312,3,242.73,728.19,Completed,2026-01-11
23579,3050,2025-05-10,303,3,274.66,823.98,Pending,
23580,1440,2025-08-18,395,6,305.92,1835.52,Completed,2025-08-20
23581,4259,2025-07-31,8,2,71.62,143.24,Cancelled,
23582,157,2026-05-09,429,1,102.82,102.82,Completed,2026-05-13
23583,8482,2025-12-13,391,1,197.06,197.06,Completed,2025-12-14
23584,3384,2025-11-19,67,3,174.87,524.61,Completed,2025-11-24
23585,6957,2024-10-20,45,3,350.59,1051.77,Completed,2024-10-21
23586,7291,2024-02-05,75,1,191.73,191.73,Pending,
23587,3744,2025-06-23,407,2,205.86,411.72,Completed,2025-06-26
23588,8272,2024-03-02,275,1,222.81,222.81,Completed,2024-03-06
23589,5240,2025-01-09,484,1,168.29,168.29,Completed,2025-01-11
23590,6672,2025-05-14,475,2,257.21,514.42,Cancelled,
23591,7686,2023-05-08,142,4,137.39,549.56,Completed,2023-05-10
23592,4111,2023-07-12,47,5,278.12,1390.60,Completed,2023-07-13
23593,496,2026-08-08,249,5,351.98,1759.90,Completed,2026-08-08
23594,5729,2026-07-07,49,2,124.19,248.38,Completed,2026-07-08
23595,835,2025-01-09,132,3,46.04,138.12,Completed,2025-01-13
23596,3319,2024-09-29,289,2,16.76,33.52,Completed,2024-10-03
23597,5769,2024-08-02,440,5,298.12,1490.60,Completed,2024-08-06
23598,5838,2024-08-04,401,1,242.79,242.79,Completed,2024-08-09
23599,6827,2024-06-12,127,6,147.93,887.58,Completed,2024-06-13
23600,8689,2024-12-31,77,2,51.21,102.42,Completed,2025-01-02
23601,6903,2023-07-25,393,1,300.13,300.13,Completed,2023-07-28
23602,7457,2025-07-04,468,4,341.98,1367.92,Cancelled,
23603,3034,2024-06-17,124,5,308.87,1544.35,Completed,2024-06-20
23604,5150,2026-03-30,64,4,21.73,86.92,Completed,2026-04-03
23605,7332,2023-11-30,201,1,238.37,238.37,Completed,2023-12-03
23606,3505,2024-01-16,362,1,98.82,98.82,Completed,2024-01-16
23607,2968,2025-09-04,64,2,21.73,43.46,Completed,2025-09-07
23608,536,2024-02-28,316,2,197.99,395.98,Completed,2024-02-28
23609,4443,2024-10-02,70,3,203.86,611.58,Completed,2024-10-03
23610,7093,2023-11-12,292,5,99.71,498.55,Completed,2023-11-12
23611,6810,2023-01-03,362,4,98.82,395.28,Cancelled,
23612,6890,2024-08-31,108,5,219.03,1095.15,Completed,2024-09-05
23613,289,2024-06-18,286,2,64.98,129.96,Pending,
23614,92,2024-09-11,78,4,388.41,1553.64,Completed,2024-09-11
23615,1746,2026-05-14,71,3,216.35,649.05,Completed,2026-05-19
23616,2084,2024-07-17,15,4,31.27,125.08,Completed,2024-07-17
23617,2878,2026-07-11,193,2,323.13,646.26,Completed,2026-07-14
23618,4393,2024-05-30,440,2,298.12,596.24,Completed,2024-06-04
23619,6048,2024-02-14,475,6,257.21,1543.26,Completed,2024-02-15
23620,1551,2025-10-29,174,6,165.31,991.86,Pending,
23621,6555,2025-08-05,364,5,259.19,1295.95,Completed,2025-08-10
23622,2787,2024-08-20,336,6,72.57,435.42,Completed,2024-08-21
23623,552,2026-07-23,444,3,139.40,418.20,Pending,
23624,7843,2023-05-31,383,3,279.55,838.65,Completed,2023-06-04
23625,926,2026-05-31,386,5,37.08,185.40,Completed,2026-06-03
23626,3682,2026-06-29,61,5,216.22,1081.10,Pending,
23627,9302,2025-03-31,459,2,345.57,691.14,Completed,2025-04-04
23628,7298,2026-08-24,366,1,63.09,63.09,Completed,2026-08-25
23629,9460,2024-09-07,117,5,72.43,362.15,Completed,2024-09-07
23630,6599,2025-05-05,76,5,187.50,937.50,Completed,2025-05-09
23631,297,2024-11-14,341,1,147.63,147.63,Completed,2024-11-18
23632,29,2024-04-06,274,6,275.64,1653.84,Completed,2024-04-11
23633,8438,2025-06-26,414,1,315.01,315.01,Completed,2025-06-30
23634,6945,2025-10-12,385,5,258.36,1291.80,Completed,2025-10-14
23635,7511,2025-03-20,156,6,262.04,1572.24,Completed,2025-03-22
23636,2328,2025-07-14,229,6,264.44,1586.64,Completed,2025-07-15
23637,1983,2025-07-30,230,3,66.04,198.12,Completed,2025-08-04
23638,9939,2025-04-22,239,4,32.50,130.00,Pending,
23639,8552,2024-10-29,246,4,103.29,413.16,Completed,2024-10-29
23640,3870,2023-09-27,335,2,245.65,491.30,Completed,2023-10-02
23641,1525,2026-06-12,458,1,264.03,264.03,Completed,2026-06-16
23642,4059,2025-01-04,221,4,173.75,695.00,Completed,2025-01-05
23643,1093,2026-06-15,310,6,12.03,72.18,Completed,2026-06-19
23644,8203,2023-01-13,485,6,134.23,805.38,Pending,
23645,9981,2026-06-04,417,2,165.21,330.42,Pending,
23646,7133,2023-01-08,279,5,107.23,536.15,Completed,2023-01-08
23647,9200,2024-10-14,20,6,273.64,1641.84,Pending,
23648,9608,2023-08-23,487,6,42.18,253.08,Completed,2023-08-27
23649,7471,2023-05-01,215,6,161.84,971.04,Completed,2023-05-04
23650,4729,2024-03-27,494,1,303.46,303.46,Pending,
23651,1662,2025-11-21,439,6,160.94,965.64,Completed,2025-11-21
23652,1394,2024-08-28,137,4,244.17,976.68,Completed,2024-09-02
23653,7097,2024-11-01,101,3,361.13,1083.39,Completed,2024-11-05
23654,5247,2023-02-15,249,1,351.98,351.98,Completed,2023-02-19
23655,2521,2023-10-17,154,2,104.72,209.44,Completed,2023-10-21
23656,5542,2024-12-04,52,4,202.21,808.84,Completed,2024-12-05
23657,4452,2026-02-06,194,1,276.39,276.39,Completed,2026-02-06
23658,2111,2024-03-04,298,4,204.14,816.56,Completed,2024-03-07
23659,9908,2024-02-29,136,2,266.27,532.54,Completed,2024-03-05
23660,8624,2024-07-14,460,6,79.40,476.40,Completed,2024-07-17
23661,370,2024-11-30,72,6,215.99,1295.94,Cancelled,
23662,1614,2023-11-01,70,3,203.86,611.58,Completed,2023-11-06
23663,3726,2023-05-30,417,4,165.21,660.84,Completed,2023-05-31
23664,8601,2025-04-23,31,2,87.47,174.94,Cancelled,
23665,9355,2026-08-07,344,2,321.50,643.00,Completed,2026-08-11
23666,875,2024-03-29,264,4,70.45,281.80,Completed,2024-04-02
23667,1867,2026-09-11,291,2,340.31,680.62,Completed,2026-09-16
23668,5831,2025-02-11,61,6,216.22,1297.32,Completed,2025-02-12
23669,974,2024-11-23,175,1,336.47,336.47,Cancelled,
23670,2696,2023-06-17,77,5,51.21,256.05,Completed,2023-06-20
23671,9780,2025-04-15,99,3,68.28,204.84,Cancelled,
23672,2248,2025-04-22,79,4,209.38,837.52,Completed,2025-04-25
23673,8251,2024-01-14,322,6,140.34,842.04,Completed,2024-01-18
23674,2158,2024-03-24,460,1,79.40,79.40,Completed,2024-03-24
23675,6954,2026-04-18,79,4,209.38,837.52,Pending,
23676,3123,2024-04-26,297,4,36.17,144.68,Completed,2024-04-30
23677,5677,2026-02-13,283,3,229.96,689.88,Completed,2026-02-15
23678,8262,2024-06-29,134,3,333.55,1000.65,Completed,2024-06-29
23679,3815,2023-05-19,227,5,350.83,1754.15,Completed,2023-05-20
23680,8070,2023-09-30,394,5,46.25,231.25,Completed,2023-10-02
23681,3828,2025-10-12,247,6,380.90,2285.40,Completed,2025-10-12
23682,9052,2023-05-04,434,6,325.65,1953.90,Completed,2023-05-05
23683,9184,2025-03-06,22,6,33.73,202.38,Completed,2025-03-09
23684,5862,2023-04-09,391,3,197.06,591.18,Completed,2023-04-13
23685,3396,2024-08-05,361,2,92.23,184.46,Cancelled,
23686,866,2025-08-22,478,4,282.13,1128.52,Pending,
23687,8251,2023-07-03,443,5,167.72,838.60,Completed,2023-07-05
23688,9083,2024-08-18,462,4,95.80,383.20,Completed,2024-08-19
23689,1027,2024-03-22,165,3,237.14,711.42,Completed,2024-03-23
23690,7367,2024-11-08,200,6,169.99,1019.94,Completed,2024-11-13
23691,8974,2024-06-22,190,5,144.15,720.75,Completed,2024-06-25
23692,4007,2023-12-15,96,3,132.83,398.49,Completed,2023-12-19
23693,7045,2024-02-11,362,3,98.82,296.46,Completed,2024-02-16
23694,8505,2023-10-03,433,6,24.14,144.84,Completed,2023-10-06
23695,4285,2023-06-29,265,1,331.05,331.05,Completed,2023-06-30
23696,7394,2024-02-22,357,3,130.75,392.25,Cancelled,
23697,3862,2023-03-18,61,3,216.22,648.66,Completed,2023-03-21
23698,2485,2023-11-15,43,1,49.88,49.88,Completed,2023-11-16
23699,5313,2023-01-17,426,4,56.06,224.24,Completed,2023-01-20
23700,1166,2025-05-09,203,6,109.89,659.34,Completed,2025-05-12
23701,524,2024-03-23,288,5,187.30,936.50,Completed,2024-03-28
23702,4860,2025-10-20,239,5,32.50,162.50,Pending,
23703,3811,2024-04-12,47,4,278.12,1112.48,Completed,2024-04-15
23704,1807,2024-03-16,135,6,279.18,1675.08,Pending,
23705,180,2025-02-09,367,6,331.61,1989.66,Completed,2025-02-10
23706,9780,2024-10-16,342,2,191.64,383.28,Completed,2024-10-17
23707,2007,2025-05-04,270,4,250.42,1001.68,Completed,2025-05-08
23708,249,2025-10-24,69,2,165.37,330.74,Completed,2025-10-27
23709,9577,2024-08-26,225,1,128.85,128.85,Pending,
23710,1440,2024-12-21,295,4,345.60,1382.40,Completed,2024-12-24
23711,661,2023-03-01,205,6,161.42,968.52,Completed,2023-03-03
23712,2882,2026-07-06,358,2,27.51,55.02,Completed,2026-07-08
23713,2028,2024-07-24,456,5,196.40,982.00,Completed,2024-07-26
23714,4528,2023-12-26,61,6,216.22,1297.32,Completed,2023-12-30
23715,4019,2023-10-16,31,1,87.47,87.47,Cancelled,
23716,5865,2026-04-24,494,6,303.46,1820.76,Completed,2026-04-29
23717,7487,2024-03-23,274,5,275.64,1378.20,Completed,2024-03-24
23718,2701,2023-03-20,382,3,118.52,355.56,Completed,2023-03-23
23719,8890,2024-12-23,188,6,43.97,263.82,Completed,2024-12-26
23720,4917,2023-04-30,488,4,103.08,412.32,Completed,2023-05-01
23721,884,2025-04-28,248,2,227.26,454.52,Completed,2025-04-28
23722,9560,2024-03-07,35,2,246.04,492.08,Pending,
23723,63,2026-08-14,164,2,11.63,23.26,Cancelled,
23724,2067,2026-08-09,313,2,131.95,263.90,Pending,
23725,1420,2025-03-08,316,3,197.99,593.97,Completed,2025-03-11
23726,3594,2026-09-01,55,5,168.95,844.75,Completed,2026-09-04
23727,5942,2023-05-15,452,3,257.83,773.49,Completed,2023-05-19
23728,9244,2024-09-01,142,3,137.39,412.17,Completed,2024-09-05
23729,1808,2026-02-25,89,2,252.06,504.12,Completed,2026-03-02
23730,9300,2023-09-22,426,4,56.06,224.24,Completed,2023-09-26
23731,2247,2023-01-09,120,2,90.75,181.50,Completed,2023-01-14
23732,6592,2023-04-30,377,2,195.60,391.20,Pending,
23733,4349,2025-08-27,459,3,345.57,1036.71,Completed,2025-08-31
23734,6144,2026-05-25,61,5,216.22,1081.10,Completed,2026-05-28
23735,9032,2024-06-03,140,1,130.46,130.46,Completed,2024-06-04
23736,1057,2026-04-11,174,5,165.31,826.55,Completed,2026-04-16
23737,7395,2024-11-24,280,3,317.28,951.84,Completed,2024-11-26
23738,5873,2024-06-08,481,1,205.79,205.79,Completed,2024-06-08
23739,8323,2024-04-29,408,2,189.82,379.64,Completed,2024-04-29
23740,9852,2026-08-23,419,3,51.61,154.83,Completed,2026-08-23
23741,2690,2023-05-19,474,1,66.52,66.52,Completed,2023-05-22
23742,6266,2025-06-01,71,3,216.35,649.05,Completed,2025-06-03
23743,6882,2026-03-10,449,3,36.62,109.86,Completed,2026-03-12
23744,2819,2024-05-08,304,4,148.01,592.04,Pending,
23745,1889,2025-06-11,355,6,152.24,913.44,Completed,2025-06-12
23746,5098,2024-11-19,61,1,216.22,216.22,Pending,
23747,23,2025-10-28,478,4,282.13,1128.52,Completed,2025-10-29
23748,3112,2025-03-23,223,1,52.38,52.38,Completed,2025-03-24
23749,7202,2025-10-26,90,4,81.49,325.96,Completed,2025-10-26
23750,7586,2023-08-10,455,4,213.65,854.60,Completed,2023-08-14
23751,5247,2025-02-15,35,1,246.04,246.04,Completed,2025-02-19
23752,7002,2026-01-17,134,6,333.55,2001.30,Completed,2026-01-20
23753,6992,2023-07-12,402,2,127.27,254.54,Completed,2023-07-16
23754,3570,2023-06-01,70,3,203.86,611.58,Completed,2023-06-02
23755,6340,2024-02-16,11,2,57.78,115.56,Completed,2024-02-20
23756,4784,2023-05-06,88,2,204.14,408.28,Completed,2023-05-11
23757,6670,2023-11-17,310,4,12.03,48.12,Completed,2023-11-17
23758,341,2023-03-17,18,3,68.62,205.86,Completed,2023-03-20
23759,664,2025-02-25,296,2,220.15,440.30,Completed,2025-03-02
23760,6863,2025-07-24,179,6,227.21,1363.26,Completed,2025-07-26
23761,7665,2025-01-04,10,1,60.00,60.00,Completed,2025-01-04
23762,1600,2024-04-11,197,2,245.17,490.34,Completed,2024-04-12
23763,1440,2023-10-02,397,6,94.26,565.56,Completed,2023-10-06
23764,1670,2023-06-02,281,5,73.64,368.20,Completed,2023-06-02
23765,4549,2023-06-30,72,1,215.99,215.99,Completed,2023-07-04
23766,4475,2024-06-30,253,2,26.88,53.76,Completed,2024-07-03
23767,1617,2025-06-10,215,1,161.84,161.84,Cancelled,
23768,3966,2023-08-01,241,5,288.91,1444.55,Completed,2023-08-03
23769,6509,2024-12-12,36,3,250.33,750.99,Completed,2024-12-13
